created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 18 18:22:41 +0000 2023;1714708595336769732;"@FirstMediaCares 77807701 down lagi tidak bs inet";0;0;0;0;in;40818573;1714708595336769732;deonoxivar;https://twitter.com/deonoxivar/status/1714708595336769732
Wed Oct 18 17:48:53 +0000 2023;1714700087807668659;"@banbaannnnnnnn @FirstMediaCares ku kira cuma pny aku doang dari kmrn ☹️";0;1;0;0;in;1234688977;1714673358338752724;Henishania;https://twitter.com/Henishania/status/1714700087807668659
Wed Oct 18 17:30:14 +0000 2023;1714695396872847679;"@uritaeraee @FirstMediaCares Sama ka aku juga jaringan nya gjls";0;0;0;1;in;1484195375418605569;1697452914955206709;akudanrahasia18;https://twitter.com/akudanrahasia18/status/1714695396872847679
Wed Oct 18 17:29:56 +0000 2023;1714695322239463686;"@FirstMediaCares min 11458585, internet saya dari jam 9 malem ga bisa ampe sekarang.. gimana nih? bayar lancar internet trouble mulu";0;0;0;0;in;1452912115400904706;1714695322239463686;GodsSpooky;https://twitter.com/GodsSpooky/status/1714695322239463686
Wed Oct 18 17:27:45 +0000 2023;1714694772018020610;"@mantanfvckboi @ibtisaam_r @FirstMediaCares Sma ka wifi ku problem dri pagi udh di bantu Refresh dri sna nya juga ttp. Sama bahkan kekuatan sinyalnya di bawah 20kb yg biasanya 100kb/dtk mana tiap bulan bayar 400rb an tpi sinyalnya kek di kampung  ssh sinyal";0;0;0;1;in;1484195375418605569;1697452914955206709;akudanrahasia18;https://twitter.com/akudanrahasia18/status/1714694772018020610
Wed Oct 18 17:14:56 +0000 2023;1714691546531197155;"halo tolong baca dm saya yaa @FirstMediaCares";0;0;0;0;in;1025083958113918976;1714691546531197155;claarithy;https://twitter.com/claarithy/status/1714691546531197155
Wed Oct 18 16:27:22 +0000 2023;1714679574678946106;"@FirstMediaCares cdm yaaa ya Allah kenapa di daerah vinus selalu aja ada kendala 🫠";0;0;0;0;in;132082323;1714679574678946106;FaraAstryani;https://twitter.com/FaraAstryani/status/1714679574678946106
Wed Oct 18 16:15:56 +0000 2023;1714676696195178649;"@FirstMediaCares WIFI RUMAH GUA UDA SEMINGGU JELEK TRS, W NNTN NETFLIX PK KUOTA SLM SEMINGGU, ORANV FM UDA DTG TP JELEK LG, TANGGUNG JWB GK BJIR?????";0;1;0;0;in;1698379783867187200;1714676696195178649;vanellopiess;https://twitter.com/vanellopiess/status/1714676696195178649
Wed Oct 18 15:50:51 +0000 2023;1714670383914504328;"@FirstMediaCares Hari pelanggan nasional? Ini perbaikan jaringan, internet mati dari tgl 16 Oct, dan infonya sampai tgl 20 Oct. Mati 4 hari apakah ada kompensasi?? Sementara tagihan tetap kita bayar penuh.";0;3;0;2;in;56929043;1697452914955206709;satyaSP;https://twitter.com/satyaSP/status/1714670383914504328
Wed Oct 18 15:17:29 +0000 2023;1714661988121575708;"@FirstMediaCares Wifi saya error";0;0;0;0;in;1448450922481262592;1714661988121575708;Sammasukneraka;https://twitter.com/Sammasukneraka/status/1714661988121575708
Wed Oct 18 15:05:42 +0000 2023;1714659021976952894;"yea heartbroken is bad but lu pernah ga sih di reject telfon CS nya @FirstMediaCares pdhl lagi butuh bgt internet ???????";0;1;0;0;in;1197720597674913792;1714659021976952894;weirdsonic;https://twitter.com/weirdsonic/status/1714659021976952894
Wed Oct 18 14:53:29 +0000 2023;1714655947791192379;"@FirstMediaCares gua udh 4 hari ini wifi kaga bener  musti dikatain berapa kali dah biar sadar klo jaringan lu tuh ampas ???";0;1;0;0;in;1197720597674913792;1714655947791192379;weirdsonic;https://twitter.com/weirdsonic/status/1714655947791192379
Wed Oct 18 14:50:03 +0000 2023;1714655083965898783;"No id pelanggan 12501086 @FirstMediaCares";0;0;0;0;in;1626278153353330689;1714654843481227306;reechy88;https://twitter.com/reechy88/status/1714655083965898783
Wed Oct 18 14:45:47 +0000 2023;1714654012191154489;"@FirstMediaCares halo First Media, internet saya sudah trouble selama 6 hari ini, belom ada perkembangan, bagaimana ini?";0;0;0;0;in;222670796;1714654012191154489;ujenoo;https://twitter.com/ujenoo/status/1714654012191154489
Wed Oct 18 14:39:56 +0000 2023;1714652540422553679;"Mau ngeluh duluuu Promomu udh kelar yha @FirstMediaCares aku kaget melihat bill nya 🎃 huaa ga ada email2 reminder apa kek dulu diawal bulan biar ga kaget2 amat ett 🥸";0;0;0;0;in;303690884;1714652540422553679;Ralfirdousy;https://twitter.com/Ralfirdousy/status/1714652540422553679
Wed Oct 18 14:33:10 +0000 2023;1714650836079726594;"@FirstMediaCares kenapa sampai skrg saya ga bisa konek wifi dari smartTV saya ya? https://t.co/YzPoDigzde";0;0;0;0;in;1603600064781262853;1714650836079726594;rajakodok_123;https://twitter.com/rajakodok_123/status/1714650836079726594
Wed Oct 18 14:31:30 +0000 2023;1714650416640872718;"@FirstMediaCares baru hari rabu tpi dri senin udh error mulu";0;0;0;0;in;1641462304310169603;1697452914955206709;uritaeraee;https://twitter.com/uritaeraee/status/1714650416640872718
Wed Oct 18 14:30:57 +0000 2023;1714650276689498619;"@FirstMediaCares TOLONG BGT JARINGAN NYAAAAAA MASA SEHARIAN?!?!?!";0;2;0;0;in;1641462304310169603;1697452914955206709;uritaeraee;https://twitter.com/uritaeraee/status/1714650276689498619
Wed Oct 18 14:13:08 +0000 2023;1714645793041174637;"@FirstMediaCares DM saya ga dibales ya min, kenapa itu dr kmren saya DM";0;0;0;0;in;1465474004752343044;1714645793041174637;ameliaaavn;https://twitter.com/ameliaaavn/status/1714645793041174637
Wed Oct 18 13:51:38 +0000 2023;1714640381617553831;"@wispJasmine @gakmerokok @FirstMediaCares mending indomie";0;0;0;0;in;1261599589993312261;1714626983978754218;sans2yy;https://twitter.com/sans2yy/status/1714640381617553831
Wed Oct 18 13:49:02 +0000 2023;1714639730913271936;"@wispJasmine @gakmerokok @FirstMediaCares pedagang sawi pun gagelem diijoli firstmed";0;1;0;0;in;1261599589993312261;1714626983978754218;sans2yy;https://twitter.com/sans2yy/status/1714639730913271936
Wed Oct 18 13:48:29 +0000 2023;1714639592287047910;"@gakmerokok @FirstMediaCares lol, ijolno sawi ae";0;1;0;0;in;769413025497423872;1714626983978754218;wispJasmine;https://twitter.com/wispJasmine/status/1714639592287047910
Wed Oct 18 13:01:12 +0000 2023;1714627690102469030;"@ptr0711 Selamat Malam First People, mohon maaf atas ketidaknyamanannya sudah kami bantu respon via DM silahkan di cek kembali ya. Tks^rml";0;2;0;0;in;155787551;1714606382815817993;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714627690102469030
Wed Oct 18 12:58:23 +0000 2023;1714626983978754218;"first media tolong ini wifinya kenapa yah pukimak, kaga ada lancar lancarnya, setiap hari ada aja gangguan @FirstMediaCares";0;1;0;1;in;1318194342125658112;1714626983978754218;gakmerokok;https://twitter.com/gakmerokok/status/1714626983978754218
Wed Oct 18 12:54:19 +0000 2023;1714625960518336911;"@FirstMediaCares waduhhh kenapa sih ini udah dari siang begini terus capekkk https://t.co/hANWOswAjr";0;0;0;0;in;1638177249567592451;1714625960518336911;pgnayamgeprek;https://twitter.com/pgnayamgeprek/status/1714625960518336911
Wed Oct 18 12:24:01 +0000 2023;1714618332840861747;"@FirstMediaCares Tolong gangguan jaringan ni";0;0;0;0;in;1345795276414468096;1691996921165230418;bismillahyakin1;https://twitter.com/bismillahyakin1/status/1714618332840861747
Wed Oct 18 12:23:21 +0000 2023;1714618166972923924;"@FirstMediaCares Lapor min, jaringan id 11303790 sangat lemot. Apa ada perbaikan jaringan?";0;0;0;0;in;631633339;1697452914955206709;allbusiness82;https://twitter.com/allbusiness82/status/1714618166972923924
Wed Oct 18 12:18:45 +0000 2023;1714617008472653845;"@FirstMediaCares MIINN FIRST MEDIA INI EMANG VISI MISINYA BKIN PENGGUNANYA PADA EMOSI YA?!!!";0;0;0;0;in;1519033980929994753;1697452914955206709;babyy_neool;https://twitter.com/babyy_neool/status/1714617008472653845
Wed Oct 18 12:17:25 +0000 2023;1714616672072732836;"@FirstMediaCares internet kami terputus sampai sekarang, sedangkan di cek.firstmedia statusnya online. No planggan 12503793";0;0;0;0;in;1579770743222853632;1714616672072732836;TajunArifin;https://twitter.com/TajunArifin/status/1714616672072732836
Wed Oct 18 12:09:26 +0000 2023;1714614663248486651;"@FirstMediaCares Min DM duluan dong tolong, saya nggak bisa DM ke situ.";0;0;0;1;in;888947440157458432;1697452914955206709;trisuckti;https://twitter.com/trisuckti/status/1714614663248486651
Wed Oct 18 12:05:24 +0000 2023;1714613647966908820;"@FirstMediaCares min wifi 11033828 mati, tolong nyalain, thanks.";0;0;0;0;in;1683229363;1714613647966908820;vijevjveje;https://twitter.com/vijevjveje/status/1714613647966908820
Wed Oct 18 12:01:50 +0000 2023;1714612752025800860;"@FirstMediaCares halo min, klo wifi saya mati dari kemarin ya? Udah cabut modem dan refresh di cekfirstmedia masih juga, status online. Tolong ditanganin. Thx";0;0;0;0;in;141559163;1714612752025800860;sotolamongan__;https://twitter.com/sotolamongan__/status/1714612752025800860
Wed Oct 18 12:01:21 +0000 2023;1714612628767781084;"sumpah min @FirstMediaCares bapa gue dh ngamuk ngamuk gara² wifi,pokonya klo besok wifinya msh bermasalah juga jangan salahin gua klo bapa gua brubah jadi moskov trs ngancurin kantor first media pake tombak keramatnya";0;0;0;0;in;1519033980929994753;1714612628767781084;babyy_neool;https://twitter.com/babyy_neool/status/1714612628767781084
Wed Oct 18 12:00:00 +0000 2023;1714612291285754185;"@FirstMediaCares GUA GAAKAN BRENTI TAG KLO WIFI GUA G DI BENERINNNNN";0;0;0;0;in;1519033980929994753;1714612291285754185;babyy_neool;https://twitter.com/babyy_neool/status/1714612291285754185
Wed Oct 18 11:59:43 +0000 2023;1714612220146122977;"@FirstMediaCares kalo gaada respon juga gua gamau lanjut pake first media sumpah";0;0;0;0;in;1519033980929994753;1714612220146122977;babyy_neool;https://twitter.com/babyy_neool/status/1714612220146122977
Wed Oct 18 11:53:58 +0000 2023;1714610769923539289;"@FirstMediaCares halo lgi min sy balik lgi untuk protes udh 3hr berurut turut, emg hrs bgt jaringannya mati mulu? Masa 2 minggu ini full error bete lah";0;0;0;0;in;1641462304310169603;1697452914955206709;uritaeraee;https://twitter.com/uritaeraee/status/1714610769923539289
Wed Oct 18 11:53:48 +0000 2023;1714610729125630445;"@FirstMediaCares kenapa internet di gading serpong mati?";0;0;0;0;in;748711187785719809;1714610729125630445;manny_kan;https://twitter.com/manny_kan/status/1714610729125630445
Wed Oct 18 11:52:22 +0000 2023;1714610369937965092;"@FirstMediaCares MIN PLIS LAH INI SAMPE KAPAN GANGGUANNYAAAAAAAAA,TUGASS GUA BANYAK MIN BUTUH WIFI YANG JARINGANNYA BAGUSSSSSS";0;0;0;0;in;1519033980929994753;1714610369937965092;babyy_neool;https://twitter.com/babyy_neool/status/1714610369937965092
Wed Oct 18 11:48:46 +0000 2023;1714609462491889873;"@FASport2 @teukuriskir @FirstMediaCares bnrr derr udh muak bngt wifi gbs dipake berhari-hari";0;0;0;0;in;1519033980929994753;1697452914955206709;babyy_neool;https://twitter.com/babyy_neool/status/1714609462491889873
Wed Oct 18 11:40:10 +0000 2023;1714607297266348271;"@FirstMediaCares 11044538 Internet &amp  TV  MATI , hari ini Rabu 18 Okt 2023 , JL. Jaya Mandala 2 No. 9 , Kelurahan Menteng Dalam Jakarta Selatan 12870 , Terima kasih.";0;0;0;0;in;117444370;1714607297266348271;toedjoetiga;https://twitter.com/toedjoetiga/status/1714607297266348271
Wed Oct 18 11:36:32 +0000 2023;1714606382815817993;"@FirstMediaCares cek dm pls";0;1;0;0;in;1420617240;1714606382815817993;ptr0711;https://twitter.com/ptr0711/status/1714606382815817993
Wed Oct 18 11:35:26 +0000 2023;1714606106394378529;"@FirstMediaCares halo min mau tanya kalo STB X1 Prime bisa buat aplikasi Netflix?";0;0;0;0;in;633642415;1714606106394378529;SuryaSH_;https://twitter.com/SuryaSH_/status/1714606106394378529
Wed Oct 18 11:31:35 +0000 2023;1714605138239955340;"@FirstMediaCares min, kenapa lemot bgttt dari kemarin?? ada gangguan kah?🥲";0;0;0;0;in;1041571588871577600;1714605138239955340;agustdjaktim;https://twitter.com/agustdjaktim/status/1714605138239955340
Wed Oct 18 11:25:26 +0000 2023;1714603589677817963;"@FirstMediaCares ini kenapa ya min? apakah set top box tidak bisa digunakan untuk menonton netflix? hmm, apakah tidak tersertifikasi ya........... kapan bisa terserifikasi ya min?? https://t.co/z64k6MinkU";0;0;0;0;in;1403014589302771712;1697452914955206709;ljnxzo;https://twitter.com/ljnxzo/status/1714603589677817963
Wed Oct 18 11:23:39 +0000 2023;1714603142015508553;"@FirstMediaCares halo min, ini kapan selesainya, dari jam 2 siang sampe sekarang belom selesai' juga 😫";0;0;0;0;in;1143902503286665217;1714603142015508553;bebyoim_;https://twitter.com/bebyoim_/status/1714603142015508553
Wed Oct 18 11:21:21 +0000 2023;1714602563440627937;"Semalem error, pagi² baru normal.. skrg jam 18.00 sdh error lagi (sehari 2x error) (4x error dalam seminggu)  ini @FirstMediaCares serius apa main² sih melayani customer";0;0;0;0;in;339452446;1714602563440627937;Rudy_Aloen;https://twitter.com/Rudy_Aloen/status/1714602563440627937
Wed Oct 18 11:13:07 +0000 2023;1714600491467104345;"@FirstMediaCares halo min box hitam first media aku pas dinyalain pake remot gamau nyala gitu, itu kira kira kenapa ya?";0;0;0;0;in;1323439631526817793;1714600491467104345;smartberrydoct;https://twitter.com/smartberrydoct/status/1714600491467104345
Wed Oct 18 11:11:12 +0000 2023;1714600007725383767;"@FirstMediaCares halo min aku mw nnya bole buka dm ga?";0;0;0;0;in;1323439631526817793;1714600007725383767;smartberrydoct;https://twitter.com/smartberrydoct/status/1714600007725383767
Wed Oct 18 11:08:51 +0000 2023;1714599416550887804;"@FirstMediaCares gak bisa2 login pake username atau password apapun min.. bgmn ya min? https://t.co/xcwQb61zxK";0;0;0;0;in;740486347;1714599416550887804;jvam13;https://twitter.com/jvam13/status/1714599416550887804
Wed Oct 18 11:03:10 +0000 2023;1714597986318307421;"@FirstMediaCares ini kenapa tagihan saya naik drastis ya? Dulu pernah kejadian begini, saya telepon baru dibenahi. Kenapa bulan ini kejadian lagi? https://t.co/j6gOf33bMd";0;1;0;0;in;1160158049497047041;1714597986318307421;arinrinsoe;https://twitter.com/arinrinsoe/status/1714597986318307421
Wed Oct 18 11:00:16 +0000 2023;1714597258354934034;"@FirstMediaCares Hari kelima jaringan begini udah email tiap hari gak ada solusi. Ampas. https://t.co/qC1vGk3Hx9";0;0;0;0;in;1282669093;1697452914955206709;FASport2;https://twitter.com/FASport2/status/1714597258354934034
Wed Oct 18 11:00:04 +0000 2023;1714597208220377156;"@lhaeunlee Selamat Sore First People. Baik, Mhn maaf atas ketidaknyamanannya, Akan kami bantu respon via DM ya. Tks^Kzy";0;0;0;0;in;155787551;1714580877546820084;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714597208220377156
Wed Oct 18 10:52:16 +0000 2023;1714595244183081339;"@teukuriskir @FirstMediaCares Layanan gak jelas emang first Media. 5 hari Gangguan gak ada aksi perbaikan. Dikasih no HP yang dihubungin no HP siapa. -1 otak.";0;2;0;0;in;1282669093;1697452914955206709;FASport2;https://twitter.com/FASport2/status/1714595244183081339
Wed Oct 18 10:49:41 +0000 2023;1714594592358858919;"@FirstMediaCares 11049413 woi kenapa kedap kedip doang";0;0;0;0;in;1360700244262969346;1714594592358858919;Kambing41217542;https://twitter.com/Kambing41217542/status/1714594592358858919
Wed Oct 18 10:48:32 +0000 2023;1714594304679944484;"Hari kelima Gangguan gak ada action @FirstMediaCares minta cabut kok dipersulit.";0;0;0;0;in;1282669093;1714594304679944484;FASport2;https://twitter.com/FASport2/status/1714594304679944484
Wed Oct 18 10:46:39 +0000 2023;1714593830140604852;"@FirstMediaCares Lu ganguan mulu dh bikin pusing kids";0;0;0;0;in;1360700244262969346;1691996921165230418;Kambing41217542;https://twitter.com/Kambing41217542/status/1714593830140604852
Wed Oct 18 10:35:53 +0000 2023;1714591121274503449;"Cek dm lagi kak @FirstMediaCares";0;0;0;0;in;377936536;1714591121274503449;baabooyyy;https://twitter.com/baabooyyy/status/1714591121274503449
Wed Oct 18 10:15:09 +0000 2023;1714585902574678349;"@FirstMediaCares di website bilang normal tidak ada gangguan,tapi modem hanya menyala 3 lampu 💀💀 dalam bulan ini sudah 6x gangguan";0;0;0;0;in;1665054618982952961;1714585902574678349;veeycy;https://twitter.com/veeycy/status/1714585902574678349
Wed Oct 18 10:04:34 +0000 2023;1714583241460781076;"aku pasang wifi @FirstMediaCares di surabaya, pasang yg wifi + tv, tapi setelah di pasang ga diajarin cara pemakaian tvnya langsung balik aja gitu yg masang. dan skrg uda uda kebayar tagihan full. begimana nihhhh ??";0;0;0;0;in;84840697;1714583241460781076;aiiaprilia;https://twitter.com/aiiaprilia/status/1714583241460781076
Wed Oct 18 10:02:40 +0000 2023;1714582762882302379;"@FirstMediaCares Min, ini kenapa wifi ditempat saya tidak ada internetnya. Sedangkan sudah bayar loh";0;0;0;0;in;1567630337928470528;1697452914955206709;jd_2808;https://twitter.com/jd_2808/status/1714582762882302379
Wed Oct 18 09:55:11 +0000 2023;1714580877546820084;"@FirstMediaCares min cek dm";0;1;0;0;in;720101364781727744;1714580877546820084;lhaeunlee;https://twitter.com/lhaeunlee/status/1714580877546820084
Wed Oct 18 09:39:48 +0000 2023;1714577005398946047;"@raamadhania Selamat Sore First People, mohon maaf atas ketidaknyamanannya kami bantu cek sudah di respon via DM silahkan di cek kembali. Tks^rml";0;0;0;0;in;155787551;1714574333736374273;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714577005398946047
Wed Oct 18 09:38:51 +0000 2023;1714576770069090343;"@FirstMediaCares Sore min, ini wifi daerah sawangan depok kenapa error ya min, gabisa sama sekali, tolong segera diperbaiki ya min, terimakasih";0;0;0;0;in;1664701309508009984;1714576770069090343;buatliatmeme;https://twitter.com/buatliatmeme/status/1714576770069090343
Wed Oct 18 09:37:14 +0000 2023;1714576361397047599;"Selamat sore @FirstMediaCares ingin bertanya layanan di Bekasi Utara Komplek Prima Harapan Regency Bekasi Utara sejak kemarin down. Apakah ada kendala? Terima kasih";0;1;0;0;in;382232486;1714576361397047599;j_sudiyana;https://twitter.com/j_sudiyana/status/1714576361397047599
Wed Oct 18 09:29:32 +0000 2023;1714574421602759106;"@teukuriskir Selamat Sore First People. Mohon maaf atas ketidaknyamanannya utk kendala internet offline kami bantu cek saat ini sedang terjadi problem jaringan estimasi normal 2023-10-19 00:15:48. Untuk detailnya bisa pantau di https://t.co/en7qCFbMbY terima kasih.^rml";0;2;0;0;in;155787551;1697452914955206709;FirstMediaCares;https://twitter.com/FirstMediaCares/status/1714574421602759106
